2085;6214;Cordoba;La Pomona
2086;6214;Cordoba;La Pvera Chamaico
2087;6214;Cordoba;Las Delicias
2088;6214;Cordoba;San Basilio
2089;6214;Cordoba;San Marcelo
2090;6216;Cordoba;Cochequingan
2091;6216;Cordoba;El Cinco
2092;6216;Cordoba;El Porvenir
2093;6216;Cordoba;La Cherindu
2094;6216;Cordoba;La Elenita
2095;6225;Cordoba;Hipolito Bouchard
2096;6227;Cordoba;Onagoity
2097;6270;Cordoba;Colonia Dorotea
2098;6270;Cordoba;Huinca Renanco
2099;6271;Cordoba;De La Serna
2100;6271;Cordoba;Del Campillo
2101;6271;Cordoba;Mattaldi
2102;6271;Cordoba;Nicolas Bruzone
2103;6271;Cordoba;Pincen
2104;6271;Cordoba;Ranqueles
2105;6271;Cordoba;Italo
2106;6272;Cordoba;Mattaldi
2107;6273;Cordoba;Lecueder
2108;6273;Cordoba;Villa Sarmiento
2109;6273;Cordoba;Villa Valeria
2110;6274;Cordoba;Pincen
2111;6275;Cordoba;Canada Verde
2112;6275;Cordoba;Villa Huidobro
2113;6278;Cordoba;Italo
2114;6279;Cordoba;Centenario
2115;6279;Cordoba;E 30 De Octubre
2116;6279;Cordoba;El Piche
2117;6279;Cordoba;El Recuerdo
2118;6279;Cordoba;Gloria A Dios
2119;6279;Cordoba;La Aroma
2120;6279;Cordoba;La Bolivia
2121;6279;Cordoba;La Cora
2122;6279;Cordoba;La Felisa
2123;6279;Cordoba;La Maria Esther
2124;6279;Cordoba;La Penca
2125;6279;Cordoba;Nueva Esperanza
2126;6279;Cordoba;San Antonio
2127;6373;Cordoba;Villa Valeria
2128;8184;Cordoba;Canadon De Los Mogotes
